Decisao;Tipo
ISSO POSTO, JULGO PROCEDENTE a pretensão desta AÇÃO DE OBRIGAÇÃO DE FAZER deduzida por anonimizado representado pelo(a) seu padrasto contra o MUNICÍPIO DE CAMPO GRANDE/MS, já qualificados, para o fim de determinar à parte demandada disponibilize à parte autora as fraldas descartáveis pugnadas exordial, com limitação de 04 unidades por dia 120 fraldas mensais, tamanho XG independente de marca ou do fabricante, desde que atendendo a sua finalidade, pelo período prescrito pelo médico, cabendo, entretanto, em se tratando de utilização recorrente e contínuo a parte apresentar receituário médico atualizado, com a solicitação do produto e quantidade a cada 10 meses. No mais, ratifica-se a decisão de tutela antecipada quanto a obrigação da parte demandada no fornecimento das aludidas fraldas.;1
ISSO POSTO, JULGO PROCEDENTE a pretensão desta AÇÃO DE OBRIGAÇÃO DE FAZER deduzida por anonimizado nçalves representado pelo(a) filho(a) anonimizado ontra o MUNICÍPIO DE CAMPO GRANDE/MS, já qualificados, para o fim de determinar à parte demandada disponibilize à parte autora as fraldas descartáveis pugnadas exordial, com limitação de 03 unidades por dia 90 fraldas mensais, tamanho M independente de marca ou do fabricante, desde que atendendo a sua finalidade, pelo período prescrito pelo médico, cabendo, entretanto, em se tratando de utilização recorrente e contínuo a parte apresentar receituário médico atualizado, com a solicitação do produto e quantidade a cada 10 meses. No mais, ratifica-se a decisão de tutela antecipada quanto a obrigação da parte demandada no fornecimento das aludidas fraldas.;1
ISSO POSTO, JULGO PROCEDENTE a pretensão desta AÇÃO DE OBRIGAÇÃO DE FAZER deduzida por anonimizado nte representado(a) por anonimizado ea de   contra o MUNICÍPIO DE CAMPO GRANDE/MS, já qualificados, para o fim de determinar à parte demandada disponibilize à parte autora as fraldas descartáveis pugnadas exordial, com limitação de 04 unidades por dia 120 fraldas mensais, tamanho P independente de marca ou do fabricante, desde que atendendo a sua finalidade, pelo período prescrito pelo médico, cabendo, entretanto, em se tratando de utilização recorrente e contínuo a parte apresentar receituário médico atualizado, com a solicitação do produto e quantidade a cada 06 meses. No mais, ratifica-se a decisão de tutela antecipada quanto a obrigação da parte demandada no fornecimento das aludidas fraldas.;1
ISSO POSTO, JULGO PROCEDENTE a pretensão desta AÇÃO DE OBRIGAÇÃO DE FAZER deduzida por anonimizado lva representado pela Curadora anonimizado  contra o MUNCÍPIO DE CAMPO GRANDE/MS, já qualificados, para o fim de determinar à parte demandada disponilize à parte autora as fraldas descartáveis pugnadas exordial, com limitação de 03 unidades por dia 90 fraldas mensais, tamanho XG independente de marca ou do fabricante, desde que atendendo a sua finalidade, pelo período prescrito pelo médico, cabendo, entretanto, em se tratando de utilização recorrente e contínuo a parte apresentar receituário médico atualizado, com a solicitação do produto e quantidade a cada 10 meses. No mais, ratifica-se a decisão de tutela antecipada quanto a obrigação da parte demandada no fornecimento das aludidas fraldas.;1
3. ISSO POSTO, JULGO PARCIALMENTE PROCEDENTE a pretensão desta AÇÃO DE OBRIGAÇÃO DE FAZER deduzida por anonimizado ado, representado(a) por anonimizado n, em desfavor de Município de Campo Grande/MS, já qualificados, para o fim de ratificar a tutela de pp. 57/58, como consignado no bojo da decisão, compelindo-se a parte Ré, então, a disponibilizar à parte autora a suplementação alimentar pugnada, podendo ser de outras marcas que não aquelas delineadas na petição inicial, desde que atenda às especificações de fórmula e densidade calórica e insumos respectivos (frascos e equipos), limitando-se à quantidade requerida na exordial (31 litros, 31 frascos e 31 equipos/mês p. 10, item 'c'), bem como para o fim de determinar à parte demandada disponibilize à parte autora as fraldas descartáveis pugnadas exordial, com limitação de 04 unidades por dia 120 fraldas mensais, tamanho G independente de marca ou do fabricante, desde que atendendo a sua finalidade, pelo período prescrito pelo médico, cabendo, entretanto, em se tratando de utilização recorrente e contínuo a parte apresentar receituário médico atualizado, com a solicitação do produto e quantidade a cada 06 meses.;1
ISSO POSTO, nos termos do art. 487, I do NCPC JULGO IMPROCEDENTE a pretensão desta AÇÃO deduzida por anonimizado na presente ação que move contra Município de Campo Grande/MS, já qualificados, e, por consequência, JULGA-SE EXTINTO o feito com resolução de mérito. E, diante do ora decidido, revoga-se a tutela antes concedida nos autos (pp. 43/44).;0
ISSO POSTO, JULGO PARCIALMENTE PROCEDENTE a pretensão desta AÇÃO DE OBRIGAÇÃO DE FAZER deduzida por anonimizado a representado pela genitora anonimizado contra o MUNCÍPIO DE CAMPO GRANDE/MS, já qualificados, para o fim de determinar à parte demandada disponilize à parte autora as fraldas descartáveis pugnadas exordial, com limitação de 05 unidades por dia 150 fraldas mensais, tamanho XG independente de marca ou do fabricante, desde que atendendo a sua finalidade, pelo período prescrito pelo médico, cabendo, entretanto, em se tratando de utilização recorrente e contínuo a parte apresentar receituário médico atualizado, com a solicitação do produto e quantidade a cada 10 meses. No mais, ratifica-se a decisão de tutela antecipada quanto a obrigação da parte demandada no fornecimento das aludidas fraldas.;1
ISSO POSTO, JULGO PARCIALMENTE PROCEDENTE a pretensão desta AÇÃO DE OBRIGAÇÃO DE FAZER deduzida por anonimizado a representada por anonimizado  MUNICÍPIO DE CAMPO GRANDE/MS, já qualificados, para o fim de determinar à parte demandada disponibilize à parte autora as fraldas descartáveis pugnadas exordial, com limitação de 04 unidades por dia 120 fraldas mensais, tamanho G independente de marca ou do fabricante, desde que atendendo a sua finalidade, pelo período prescrito pelo médico, cabendo, entretanto, em se tratando de utilização recorrente e contínuo a parte apresentar receituário médico atualizado, com a solicitação do produto e quantidade a cada 06 meses. No mais, ratifica-se a decisão de tutela antecipada quanto a obrigação da parte demandada no fornecimento das aludidas fraldas.;1
ISSO POSTO, JULGO PROCEDENTE a pretensão desta AÇÃO DE OBRIGAÇÃO DE FAZER deduzida por anonimizado sentado pela esposa anonimizado  contra o MUNCÍPIO DE CAMPO GRANDE/MS, já qualificados, para o fim de determinar à parte demandada disponilize à parte autora as fraldas descartáveis pugnadas exordial, com limitação de 03 unidades por dia 90 fraldas mensais, tamanho G independente de marca ou do fabricante, desde que atendendo a sua finalidade, pelo período prescrito pelo médico, cabendo, entretanto, em se tratando de utilização recorrente e contínuo a parte apresentar receituário médico atualizado, com a solicitação do produto e quantidade a cada 10 meses. No mais, ratifica-se a decisão de tutela antecipada quanto a obrigação da parte demandada no fornecimento das aludidas fraldas.;1
3. ISSO POSTO, JULGO PARCIALMENTE PROCEDENTE a pretensão desta AÇÃO DE OBRIGAÇÃO DE FAZER deduzida por anonimizado m desfavor de Município de Campo Grande/MS, já qualificados, para o fim de ratificar a tutela de pp. 32/34, como consignado no bojo da decisão e que compeliu a parte Ré a disponibilizar à parte autora a consulta declinada na exordial - 'consulta em urologia - cirurgia', que ao que consta inclusive tal obrigação já fora prestada pela parte demandada (pp. 61 e 64).;1
3. ISSO POSTO, JULGO PROCEDENTE a pretensão desta AÇÃO DE OBRIGAÇÃO DE FAZER deduzida por anonimizado ezerra em desfavor de Município de Campo Grande/MS, já qualificados, para o fim de ratificar a tutela de pp. 34/36, como consignado no bojo da decisão e que compeliu a parte Ré a disponibilizar à parte autora a consulta declinada na exordial - consulta em ortopedia adulto.;1
ISSO POSTO, JULGO PARCIALMENTE PROCEDENTE a pretensão desta AÇÃO DE OBRIGAÇÃO DE FAZER deduzida por anonimizado uza representado pela genitora anonimizado contra o MUNICÍPIO DE CAMPO GRANDE/MS, já qualificados, para o fim de determinar à parte demandada disponilize à parte autora as fraldas descartáveis pugnadas exordial, com limitação de 04 unidades por dia 120 fraldas mensais, tamanho XG independente de marca ou do fabricante, desde que atendendo a sua finalidade, pelo período prescrito pelo médico, cabendo, entretanto, em se tratando de utilização recorrente e contínuo a parte apresentar receituário médico atualizado, com a solicitação do produto e quantidade a cada 10 meses. No mais, ratifica-se a decisão de tutela antecipada quanto a obrigação da parte demandada no fornecimento das aludidas fraldas.;1
ISSO POSTO, JULGO PARCIALMENTE PROCEDENTE a pretensão desta AÇÃO DE OBRIGAÇÃO DE FAZER deduzida por anonimizado unciação contra o MUNCÍPIO DE CAMPO GRANDE/MS, já qualificados, para o fim de determinar à parte demandada disponilize à parte autora as fraldas descartáveis pugnadas exordial, com limitação de 05 unidades por dia 150 fraldas mensais, tamanho XG independente de marca ou do fabricante, desde que atendendo a sua finalidade, pelo período prescrito pelo médico, cabendo, entretanto, em se tratando de utilização recorrente e contínuo a parte apresentar receituário médico atualizado, com a solicitação do produto e quantidade a cada 06 meses. No mais, ratifica-se a decisão de tutela antecipada quanto a obrigação da parte demandada no fornecimento das aludidas fraldas.;1
ISSO POSTO, JULGO PROCEDENTE a pretensão desta AÇÃO DE OBRIGAÇÃO DE FAZER deduzida por anonimizado a representado pela filha   contra o MUNCÍPIO DE CAMPO GRANDE/MS, já qualificados, para o fim de determinar à parte demandada disponilize à parte autora as fraldas descartáveis pugnadas exordial, com limitação de 04 unidades por dia 120 fraldas mensais, tamanho G independente de marca ou do fabricante, desde que atendendo a sua finalidade, pelo período prescrito pelo médico, cabendo, entretanto, em se tratando de utilização recorrente e contínuo a parte apresentar receituário médico atualizado, com a solicitação do produto e quantidade a cada 10 meses. No mais, ratifica-se a decisão de tutela antecipada quanto a obrigação da parte demandada no fornecimento das aludidas fraldas.;1
ISSO POSTO, JULGO PROCEDENTE a pretensão desta AÇÃO DE OBRIGAÇÃO DE FAZER deduzida por anonimizado eira, representada por anonimizado e  , em desfavor do Município de Campo Grande/MS, já qualificados, para o fim de ratificar a tutela de pp. 55/56, como consignado no bojo da decisão e que compeliu a parte Ré a providenciar a transferência da parte autora/paciente a um Hospital que possibilitasse o tratamento de sua patologia, inclusive com o custeio em estabelecimento privado, caso não houvesse vaga na rede pública de saúde, nos termos do 'Boletim Médico para Solicitação de Vaga Hospitalar' anexado a exordial.;1
3. ISSO POSTO, JULGO PROCEDENTE a pretensão desta AÇÃO DE OBRIGAÇÃO DE FAZER deduzida por anonimizado m desfavor de Município de Campo Grande/MS, já qualificados, para o fim de ratificar a tutela de fl. 30, como consignado no bojo da decisão e que compeliu a parte Ré a disponibilizar à parte autora a consulta declinada na exordial Hematologia.;1
3. ISSO POSTO, JULGO PROCEDENTE a pretensão desta AÇÃO DE OBRIGAÇÃO DE FAZER deduzida por anonimizado ira, representada por anonimizado  desfavor de Município de Campo Grande/MS, já qualificados, ratificando a tutela de p. 35, como consignado no bojo da decisão, e que compeliu a parte Ré a disponibilizar à parte autora a suplementação alimentar pugnada, podendo ser de outras marcas que não aquelas delineadas na petição inicial, desde que atenda às especificações de fórmula e densidade calórica, limitando-se à quantidade requerida na exordial (2.820g/mês), pelo período prescrito pelo médico, cabendo, entretanto, em se tratando de utilização recorrente e contínuo a parte apresentar receituário médico atualizado, com a solicitação do produto e quantidade a cada 06 meses.;1
3. ISSO POSTO, JULGO PROCEDENTE a pretensão desta AÇÃO DE OBRIGAÇÃO DE FAZER deduzida por anonimizado iro em desfavor de Município de Campo Grande/MS, já qualificados, para o fim de ratificar a tutela de p. 31, como consignado no bojo da decisão e que compeliu a parte Ré a disponibilizar à parte autora a consulta declinada na exordial - 'consulta em ortopedia pediátrica'.;1
3. ISSO POSTO, JULGO PROCEDENTE a pretensão desta AÇÃO DE OBRIGAÇÃO DE FAZER deduzida por anonimizado meida em desfavor de Município de Campo Grande/MS, já qualificados, para o fim de ratificar a tutela de p. 25, como consignado no bojo da decisão e que compeliu a parte Ré a disponibilizar à parte autora a consulta declinada na exordial - 'consulta com especialista em cirurgia plástica'.;1
3. ISSO POSTO, conheço dos EMBARGOS DE DECLARAÇÃO opostos pela parte Autora, pois tempestivos, contudo, REJEITO-OS, visto que não há na decisão prolatada vícios a serem sanados por este Juízo.;0
